url,sku_id,价格,品牌,商品名,厂家,通用名,规格,批准文号,剂型
https://item.jd.com/100039693408.html,1.0004E+11,21,安多美,安多美格列美脲片,贵州天安药业股份有限公司,格列美脲片,2mg*12片*2板/盒,国药准字H20010561,片剂
https://item.jd.com/100011321409.html,1.00011E+11,18.9,扶正,扶正沙棘颗粒,甘肃兰药药业有限公司,沙棘颗粒,15g*6袋,国药准字Z62020982,颗粒剂
https://item.jd.com/100030100826.html,1.0003E+11,22,普济堂,普济堂锁阳固精丸,药都制药集团股份有限公司,锁阳固精丸,6g*10袋,国药准字Z13021036,丸剂
https://item.jd.com/100020712744.html,1.00021E+11,19.5,鲁南,鲁南缬沙坦氢氯噻嗪片,鲁南贝特制药有限公司,缬沙坦氢氯噻嗪片,80mg：12.5mg*12片/盒,国药准字H20060578,片剂
https://item.jd.com/3120795.html,3120795,15.9,李时珍,李时珍板蓝根糖浆,李时珍医药集团有限公司,板蓝根糖浆,100ml,国药准字Z42021230,糖浆剂
https://item.jd.com/4627946.html,4627946,14.5,瑞彤,瑞彤盐酸吡格列酮片 15mg*7片,江苏德源药业股份有限公司,盐酸吡格列酮片,15mg*7片,国药准字H20110047,片剂
https://item.jd.com/100038699770.html,1.00039E+11,18.3,臣功,臣功阿莫西林克拉维酸钾干混悬剂,南京臣功制药股份有限公司,阿莫西林克拉维酸钾干混悬剂,0.2285g*8包,国药准字 H20010694,混悬剂
https://item.jd.com/100041242120.html,1.00041E+11,168,荣昌,荣昌健脑补肾丸,荣昌制药(淄博)有限公司,健脑补肾丸,15丸*24瓶,国药准字Z37021092,丸剂
https://item.jd.com/100021316694.html,1.00021E+11,16.5,昆中药,昆中药宝宝乐,昆明中药厂有限公司,宝宝乐,5g*10袋,国药准字Z53020773,颗粒剂
https://item.jd.com/100008977777.html,1.00009E+11,153,东泰,东泰华蟾素胶囊,陕西东泰制药有限公司,华蟾素胶囊,0.25g*10粒/板*2板,国药准字Z20050846,胶囊剂
https://item.jd.com/100008528447.html,1.00009E+11,26,敬修堂,敬修堂清热消炎宁胶囊,广州白云山敬修堂药业股份有限公司,清热消炎宁胶囊,0.32G*18粒,国药准字Z44022708,胶囊剂
https://item.jd.com/5553055.html,5553055,48,仁和,仁和新血宝胶囊,广盛原中医药有限公司,新血宝胶囊,0.25g*12粒*5板,国药准字Z14020224,胶囊剂
https://item.jd.com/100021182930.html,1.00021E+11,24,药王孙真人,药王孙真人藿香正气丸（浓缩丸）,河南济世药业有限公司,藿香正气丸（浓缩丸）,240丸/瓶,国药准字Z41020024,丸剂
https://item.jd.com/4668218.html,4668218,10.4,远达YD,远达YD糖尿乐胶囊,哈尔滨中药六厂有限公司,糖尿乐胶囊,0.3g*40粒,国药准字Z23020240,胶囊剂
https://item.jd.com/100020729613.html,1.00021E+11,8.5,诺得胜,诺得胜补肾强身片,湖北诺得胜制药有限公司,补肾强身片,18片*3板,国药准字Z42020258,片剂
https://item.jd.com/100028347784.html,1.00028E+11,310,丽珠维三联,丽珠维三联枸橼酸铋钾片/替硝唑片/克拉霉素片组合包装 8片/盒,丽珠集团丽珠制药厂/丽珠集团丽珠制药厂,枸橼酸铋钾片/替硝唑片/克拉霉素片组合包装/雷贝拉唑钠肠溶胶囊,8片/盒*14盒 / 20mg*7粒*2盒,国药准字H10900084/国药准字H10950320/国药准字H10960227/国药准字H20041057,其他
https://item.jd.com/100039693422.html,1.0004E+11,28,天安,天安盐酸二甲双胍肠溶片,贵州天安药业股份有限公司,盐酸二甲双胍肠溶片,0.5g*60片,国药准字H20073382,片剂
https://item.jd.com/100051966505.html,1.00052E+11,33,扬子江,扬子江孟鲁司特钠咀嚼片,扬子江药业集团南京海陵药业有限公司,孟鲁司特钠咀嚼片,5mg*5片,国药准字H20203347,片剂
https://item.jd.com/100040308370.html,1.0004E+11,10,久正,久正 愈风宁心胶囊,陕西健民制药有限公司,愈风宁心胶囊,0.4g*12粒*3板,国药准字Z20055126,胶囊剂
https://item.jd.com/100010836616.html,1.00011E+11,96,SOIN,SOIN五子衍宗软胶囊,佛山手心制药有限公司,五子衍宗软胶囊,0.6g*36粒,国药准字Z20010020,胶囊剂
https://item.jd.com/100013754442.html,1.00014E+11,99,奈达,奈达盐酸二甲双胍缓释片(Ⅲ) 0.5g*30片/瓶,青岛百洋制药有限公司,盐酸二甲双胍缓释片(Ⅲ),0.5g*30片/瓶,国药准字H20193408,片剂
https://item.jd.com/100028044687.html,1.00028E+11,78,大唐,大唐七味胃痛胶囊,青海益欣药业有限责任公司,七味胃痛胶囊,0.5g*12粒*3板,国药准字Z20026459,胶囊剂
https://item.jd.com/100009303015.html,1.00009E+11,9,彼夫康,彼夫康盐酸特比萘芬喷雾剂,广东彼迪药业有限公司,盐酸特比萘芬喷雾剂,15毫升：0.15克,国药准字H20020139,喷雾剂
https://item.jd.com/5235144.html,5235144,10,粤威,粤威麝香止痛贴膏（粤威）7cm*10cm*8片,广东粤威制药有限公司,麝香止痛贴膏,7cm*10cm*8片/盒,国药准字Z44020466,其他
https://item.jd.com/100021182938.html,1.00021E+11,29.9,清好清畅,清好清畅润肠胶囊,海南海神同洲制药有限公司,润肠胶囊,0.3g*12粒*2板,国药准字Z20050531,胶囊剂
https://item.jd.com/100021698571.html,1.00022E+11,8.9,润,润阿奇霉素干混悬剂,哈尔滨儿童制药厂有限公司,阿奇霉素干混悬剂,0.1g*10袋,国药准字H20103048,混悬剂
https://item.jd.com/5980475.html,5980475,36.9,君碧莎,君碧莎桂芍镇痫片,陕西君碧莎制药有限公司,桂芍镇痫片,0.35g*18片*2板*3小盒,国药准字Z20083016,片剂
https://item.jd.com/100012549044.html,1.00013E+11,96,伊力佳,伊力佳肠内营养混悬液（TPF-D）,ABBOTT LABORATORIES B.V.,肠内营养混悬液(TPF-D),500ml,H20160135,其他
https://item.jd.com/100007222519.html,1.00007E+11,65,狮王（LION）,狮王消炎镇痛贴膏药,狮王株式会社,-,20枚/盒,-,-
https://item.jd.com/100023990179.html,1.00024E+11,6.9,彼迪,彼迪头孢克肟干混悬剂,广东彼迪药业有限公司,头孢克肟干混悬剂,50mg*6袋,国药准字H20040810,其他
https://item.jd.com/100035647916.html,1.00036E+11,61,乐喜林,乐喜林尼麦角林片,昆山龙灯瑞迪制药有限公司,尼麦角林片,10mg*12片*3板,国药准字H20031073,片剂
https://item.jd.com/100022276429.html,1.00022E+11,9.9,康复定,康复定辛伐他汀片,广东香山堂药业有限公司委托广东香山堂制药有限公司生产,辛伐他汀片,20mg×10片×2板/盒,国药准字H20093446,片剂
https://item.jd.com/100017769976.html,1.00018E+11,10,福元,福元酞丁安乳膏,福元药业有限公司,酞丁安乳膏,10g：0.3g 7g（3%）,国药准字H34020382,其他
https://item.jd.com/100015630709.html,1.00016E+11,48,良济（LIANGJI）,良济宁心宝胶囊,贵州良济药业有限公司,宁心宝胶囊,0.25g*36粒*1盒,国药准字Z52020505,胶囊剂
https://item.jd.com/100036638321.html,1.00037E+11,48,哈药,哈药赖氨酸磷酸氢钙颗粒,哈药集团三精儿童大药厂（有限公司）,赖氨酸磷酸氢钙颗粒,5g*10袋,国药准字H23022569,颗粒剂
https://item.jd.com/100016198132.html,1.00016E+11,25,恒建,恒建维生素B2片  5mg*1000s,广东恒健制药有限公司,维生素B2片,5mg*1000s,国药准字H44020621,片剂
https://item.jd.com/100025885343.html,1.00026E+11,68,太极,太极消化酶片,西南药业股份有限公司,消化酶片,48片,国药准字H20080320,片剂
https://item.jd.com/100045995023.html,1.00046E+11,31.12,诺得,诺得厄贝沙坦片,浙江诺得药业有限公司,厄贝沙坦片,0.15g*14片/盒,国药准字H20213018,片剂
https://item.jd.com/100022826499.html,1.00023E+11,249,启尔畅,启尔畅倍氯米松福莫特罗吸入气雾剂,CHIESI FARMACEUTICI SPA,倍氯米松福莫特罗吸入气雾剂,120揿,H20181177,其他
https://item.jd.com/4611960.html,4611960,19.7,立众,立众锁阳补肾胶囊,周至年青保制药有限公司,锁阳补肾胶囊,0.4g*36粒,国药准字Z20044556,胶囊剂
https://item.jd.com/100013668506.html,1.00014E+11,11.9,哈药,哈药乳酸菌素片,哈药集团制药六厂,乳酸菌素片,0.4g*36片,国药准字H19993935,片剂
https://item.jd.com/100035526496.html,1.00036E+11,4.5,鑫烨,鑫烨萘敏维滴眼液,黑龙江天龙药业有限公司,萘敏维滴眼液,7ml,国药准字H20067486,眼用制剂
https://item.jd.com/5663897.html,5663897,14,兰迪,兰迪苯磺酸氨氯地平片,扬子江药业集团上海海尼药业有限公司,苯磺酸氨氯地平片,5mg*7片,国药准字H20020468,片剂
https://item.jd.com/100020763170.html,1.00021E+11,2.8,福元,福元红霉素软膏,福元药业有限公司,红霉素软膏,1%*20g/支,国药准字H34020379,软膏剂
https://item.jd.com/100014026440.html,1.00014E+11,57.6,百多邦,百多邦莫匹罗星软膏,中美天津史克制药有限公司,莫匹罗星软膏,2%*10g*2盒,国药准字H10930064,软膏剂
https://item.jd.com/100045207138.html,1.00045E+11,35.4,沃华,沃华橘红梨膏,山东沃华医药科技股份有限公司,橘红梨膏,200克,国药准字Z37020046,煎膏剂
https://item.jd.com/100022720760.html,1.00023E+11,19,同仁堂（TRT）,同仁堂清咽润喉丸,北京同仁堂股份有限公司同仁堂制药厂,清咽润喉丸,4.5g*10袋,国药准字Z20043582,丸剂
https://item.jd.com/100009711789.html,1.0001E+11,9.6,唐喜,唐喜格列齐特缓释片,万特制药（海南）有限公司,格列齐特缓释片,30mg*30s,国药准字H20103395,片剂
https://item.jd.com/100029499468.html,1.00029E+11,28,羚锐,羚锐参芪降糖胶囊,河南羚锐制药股份有限公司,参芪降糖胶囊,0.35g*36粒,国药准字Z10970002,胶囊剂
https://item.jd.com/100048061135.html,1.00048E+11,20,双湖（shuanghu）,双湖盐酸普萘洛尔片,常州康普药业有限公司,盐酸普萘洛尔片,10mg*100片,国药准字H32021276,片剂
https://item.jd.com/100049326739.html,1.00049E+11,10,四环（SIHUAN）,四环银杏叶分散片,北京四环制药有限公司,银杏叶分散片,12片*2板,国药准字Z20055421,片剂
https://item.jd.com/100026507007.html,1.00027E+11,26.9,中华,中华妇炎净胶囊,广西梧州制药（集团）股份有限公司,妇炎净胶囊,0.4g*12粒*3板/盒,国药准字Z10880030,胶囊剂
https://item.jd.com/7237060.html,7237060,480,甘露,甘露甘露 仁青常觉 1g*6丸,西藏甘露藏药股份有限公司,仁青常觉,1g*6丸,国药准字Z54020057,丸剂
https://item.jd.com/4043977.html,4043977,19,华森,华森铝碳酸镁片,重庆华森制药股份有限公司,铝碳酸镁片,0.5g*12s*2板,-,片剂
https://item.jd.com/100051177487.html,1.00051E+11,23.9,华北制药,华北制药布洛芬缓释胶囊,华北制药河北华诺有限公司,布洛芬缓释胶囊,0.3g*10粒*3板/盒,国药准字H20193365,胶囊剂
https://item.jd.com/100007252713.html,1.00007E+11,55,丽珠,丽珠麝香舒活灵,四川光大制药有限公司,麝香舒活灵,80ml/瓶,国药准字Z51020078,酒剂
https://item.jd.com/100011157631.html,1.00011E+11,12,三花,三花暖宫七味丸,内蒙古大唐药业股份有限公司,暖宫七味丸（苏格木勒-7）,30s*2板,国药准字Z15020234,丸剂
https://item.jd.com/8463209.html,8463209,23,本草綱目（HERBALPEDIA 1518）,本草綱目开胃健脾丸,李时珍医药集团有限公司,开胃健脾丸,60g,国药准字Z42021376,丸剂
https://item.jd.com/100045421427.html,1.00045E+11,45,立方,立方硝苯地平控释片,合肥立方制药股份有限公司,硝苯地平控释片,30mg*15片*1板,国药准字H20213898,片剂
https://item.jd.com/3879939.html,3879939,23.4,同仁堂（TRT）,同仁堂9克*10丸,北京同仁堂股份有限公司同仁堂制药厂,调胃舒肝丸,9g*10丸/盒,国药准字Z11021031,丸剂
https://item.jd.com/100024807513.html,1.00025E+11,36,999,999糠酸莫米松凝胶,华润三九（南昌）药业有限公司,糠酸莫米松凝胶,0.1%*15/支,国药准字H20080010,凝胶剂
https://item.jd.com/100048247191.html,1.00048E+11,149,硬核医生,硬核医生双唑泰乳膏,江苏亚邦强生药业有限公司,双唑泰乳膏,4g/支*7支,国药准字H20090204,乳膏剂
https://item.jd.com/100043639920.html,1.00044E+11,24.9,硬核医生,硬核医生双唑泰乳膏,江苏亚邦强生药业有限公司,双唑泰乳膏,4g/支,国药准字H20090204,乳膏剂
https://item.jd.com/5721731.html,5721731,10.9,彼迪,彼迪格列齐特片,广东彼迪药业有限公司,格列齐特片,80mg*60片,国药准字H44021592,片剂
https://item.jd.com/100033466941.html,1.00033E+11,49,同仁堂（TRT）,同仁堂 茯苓 ,北京同仁堂(安国)中药饮片有限责任公司,茯苓,200g,无,-
https://item.jd.com/100012722422.html,1.00013E+11,22.5,仁和,仁和硝苯地平缓释片(II),烟台鲁银药业有限公司,硝苯地平缓释片(II),20mg/片*24片,国药准字H20073908,片剂
https://item.jd.com/100020584000.html,1.00021E+11,27.7,依叶,依叶马来酸依那普利叶酸片,深圳奥萨制药有限公司,马来酸依那普利叶酸片,10mg：0.4mg*7片,国药准字H20103724,片剂
https://item.jd.com/100039375310.html,1.00039E+11,32,一正,一正人参健脾丸,吉林一正药业集团有限公司,人参健脾丸,8g*6袋/盒,国药准字Z20113034,丸剂
https://item.jd.com/100016518814.html,1.00017E+11,28.5,欣衡安,欣衡安银杏叶滴剂,山东仙河药业有限公司,银杏叶滴剂,每瓶装36毫升（含银杏叶提取物1.44克）。,国药准字Z20080674,其他
https://item.jd.com/100005584090.html,1.00006E+11,9.9,甚康,甚康甚康 参雄温阳胶囊15粒*2板/盒,吉林省银诺克药业有限公司,参雄温阳胶囊,0.3g*15粒*2板,国药准字Z20026979,胶囊剂
https://item.jd.com/6961595.html,6961595,23,美哒灵,美哒灵盐酸二甲双胍缓释片,上海上药信谊药厂有限公司,盐酸二甲双胍缓释片,0.5g*30片/瓶,国药准字H20050699,片剂
https://item.jd.com/2945926.html,2945926,12.5,神苗,神苗10袋,神威药业集团有限公司,葡萄糖酸锌颗粒,70mg*10袋,国药准字H13021503,颗粒剂
https://item.jd.com/100036387761.html,1.00036E+11,10.3,花朵,花朵安神胶囊,吉林省康福药业有限公司,安神胶囊,0.25g*60粒/瓶,国药准字Z22025812,胶囊剂
https://item.jd.com/100026006267.html,1.00026E+11,19.6,华新,华新缬沙坦氨氯地平片(Ⅰ),石家庄市华新药业有限责任公司,缬沙坦氨氯地平片(Ⅰ),80mg：5mg*7片,国药准字H20213994,片剂
https://item.jd.com/100024896803.html,1.00025E+11,28,华新,华新缬沙坦氨氯地平片(Ⅰ),石家庄市华新药业有限责任公司,缬沙坦氨氯地平片(Ⅰ),80mg：5mg*10片,国药准字H20213994,片剂
https://item.jd.com/100041968596.html,1.00042E+11,39.9,乐仁堂,乐仁堂通脉养心丸,津药达仁堂集团股份有限公司乐仁堂制药厂,通脉养心丸,240丸/盒,国药准字Z12020589,丸剂
https://item.jd.com/100050849933.html,1.00051E+11,21.5,云南白药（YUNNANBAIYAO）,云南白药小儿清咽颗粒,云南白药集团股份有限公司,小儿清咽颗粒,6g*10袋,国药准字Z53020398,颗粒剂
https://item.jd.com/100033324258.html,1.00033E+11,31,质润,质润壬二酸净颜皂,-,-,-,-,-
https://item.jd.com/100018836074.html,1.00019E+11,19.6,五景,五景磺胺醋酰钠滴眼液,武汉五景药业有限公司,磺胺醋酰钠滴眼液,8ml：1.2g,国药准字H42021080,其他
https://item.jd.com/100011266591.html,1.00011E+11,22,药王孙真人,药王孙真人健脾丸,河南济世药业有限公司（原河南省济源市济世药业有限公司）,健脾丸（浓缩丸）,240丸/瓶,国药准字Z41020007,丸剂
https://item.jd.com/100009165699.html,1.00009E+11,18,良福,良福维A酸乳膏,山东良福制药有限公司,维A酸乳膏,0.1%*20g,国药准字H37023768,乳膏剂
https://item.jd.com/100000198712.html,1E+11,8,良福,良福良福 维A酸乳膏 15克:15毫克(0.1%)  用于寻常痤疮及角化异常性疾病,山东良福制药有限公司,维A酸乳膏,0.1%*15g,国药准字H37023768,乳膏剂
https://item.jd.com/100033292827.html,1.00033E+11,258,同仁堂（TRT）,同仁堂三七粉,北京同仁堂(安国)中药饮片有限责任公司,三七粉,90g,无,-
https://item.jd.com/100035513200.html,1.00036E+11,6.5,明仁,明仁丹皮酚软膏,山东明仁福瑞达制药股份有限公司,丹皮酚软膏,10g,国药准字Z20093346,软膏剂
https://item.jd.com/100007162985.html,1.00007E+11,22,万瑞平,万瑞平阿卡波糖片,北京福元医药股份有限公司,阿卡波糖片,50mg*15片*2板,国药准字H20193360,片剂
https://item.jd.com/100023588076.html,1.00024E+11,2,禾沐康,禾沐康风油精,河北金芳制药有限公司,风油精,3ml,国药准字Z13022385,搽剂
https://item.jd.com/100032349417.html,1.00032E+11,24,恒玉佳,恒玉佳参苓白术散,广盛原中医药有限公司,参苓白术散,9g*6袋/盒,国药准字Z14020208,其他
https://item.jd.com/100033769147.html,1.00034E+11,68,百年禾（BAINIANHE）,百年禾 党参,九珍堂健康药业(苏州)股份有限公司,党参,120克,无,-
https://item.jd.com/100023057202.html,1.00023E+11,29.9,九典,九典洛索洛芬钠凝胶贴膏14cm*10cm*1贴,湖南九典制药股份有限公司,洛索洛芬钠凝胶膏贴膏,14cm*10cm*1贴,国药准字H20173272,贴膏剂
https://item.jd.com/100016462532.html,1.00016E+11,17,广信,广信健脑胶囊,江西广信药业有限公司,健脑胶囊,0.3g*24粒,国药准字Z36020840,胶囊剂
https://item.jd.com/100048061065.html,1.00048E+11,60,华海,华海左乙拉西坦片,浙江华海药业股份有限公司,左乙拉西坦片,250mg*30片,国药准字H20203042,片剂
https://item.jd.com/100020049848.html,1.0002E+11,40.3,东泰,东泰脉管复康胶囊,陕西东泰制药有限公司,脉管复康胶囊,0.45g*48粒,国药准字Z20050719,胶囊剂
https://item.jd.com/100023836042.html,1.00024E+11,21.6,柏海,柏海二甲双胍格列本脲胶囊（Ⅰ）,天津柏海药业有限责任公司,二甲双胍格列本脲胶囊（Ⅰ）,250mg：1.25mg*12粒*5板,国药准字H20080603,胶囊剂
https://item.jd.com/6043615.html,6043615,75.9,康弘,康弘渴络欣胶囊,四川济生堂药业有限公司,渴络欣胶囊,0.5g*60粒,国药准字Z20090035,胶囊剂
https://item.jd.com/100004271827.html,1.00004E+11,78,汇仁,汇仁六味地黄丸   8丸*45袋,江西汇仁药业股份有限公司,六味地黄丸,8丸*45袋,国药准字Z20033154,丸剂
https://item.jd.com/100018474502.html,1.00018E+11,59,金诃,金诃二十五味肺病胶囊,金诃藏药股份有限公司,二十五味肺病胶囊,0.33g*20粒,国药准字Z20027421,胶囊剂
https://item.jd.com/100033498627.html,1.00033E+11,127,资惠晶,资惠晶熊胆粉,都江堰市中善制药厂,熊胆粉,0.1g/瓶*7瓶/盒,国药准字Z20000053,其他
https://item.jd.com/100051300651.html,1.00051E+11,387,资惠晶,资惠晶熊胆粉*3,都江堰市中善制药厂,熊胆粉,0.1g/瓶*7瓶/盒*3盒,国药准字Z20000053,其他
https://item.jd.com/100041214396.html,1.00041E+11,254,资惠晶,资惠晶熊胆粉*2,都江堰市中善制药厂,熊胆粉,0.1g/瓶*7瓶/盒*2盒,国药准字Z20000053,其他
https://item.jd.com/100041214600.html,1.00041E+11,625,资惠晶,资惠晶熊胆粉*5,都江堰市中善制药厂,熊胆粉,0.1g/瓶*7瓶/盒*5盒,国药准字Z20000053,其他
https://item.jd.com/3120953.html,3120953,14.8,仁和,仁和小儿氨酚烷胺颗粒,江西铜鼓仁和制药有限公司,小儿氨酚烷胺颗粒,6g*16袋,国药准字H20068170,颗粒剂
https://item.jd.com/100010040269.html,1.0001E+11,9.9,佰年龄,佰年龄三宝胶囊,四川省迪威药业有限责任公司,三宝胶囊,0.3g*20粒,国药准字Z51022416,胶囊剂
https://item.jd.com/100015099302.html,1.00015E+11,8.6,丽珠维可,丽珠维可缬沙坦胶囊,丽珠集团丽珠制药厂,缬沙坦胶囊,80mg*7粒,国药准字H20000622,胶囊剂
https://item.jd.com/100014950229.html,1.00015E+11,14,箭康,箭康二十五味驴血丸,青海省格拉丹东药业有限公司,二十五味驴血丸,0.25g*20丸,国药准字Z63020186,丸剂
https://item.jd.com/100052294701.html,1.00052E+11,19,合美舒,合美舒瑞舒伐他汀钙胶囊,海南通用三洋药业有限公司,瑞舒伐他汀钙胶囊,5mg*14粒,国药准字H20140135,胶囊剂
https://item.jd.com/100030758721.html,1.00031E+11,102,优胜美特,左乙拉西坦片,浙江普洛康裕制药有限公司,左乙拉西坦片,0.5g*10片*3板,国药准字H20193257,片剂
https://item.jd.com/100020824212.html,1.00021E+11,31,药王山,药王山复方祖司麻止痛膏,陕西东科制药有限责任公司,复方祖司麻止痛膏,7cm*10cm*2贴*4袋,国药准字Z20026022,贴剂
https://item.jd.com/3120991.html,3120991,15,陈李济,陈李济上清丸,广州白云山陈李济药厂有限公司,上清丸,42g*1瓶,国药准字Z44022630,丸剂
https://item.jd.com/100010409885.html,1.0001E+11,28,汇仁,汇仁六味地黄丸 8丸*15袋,江西汇仁药业股份有限公司,六味地黄丸,8丸*15袋,国药准字Z20033154,丸剂
https://item.jd.com/100011008339.html,1.00011E+11,125.5,999,999汉防己素片,浙江华润三九众益制药有限公司,汉防己甲素片,20mg*30片/盒,国药准字H33022163,片剂
https://item.jd.com/100011008335.html,1.00011E+11,59.9,999,999汉防己素片,浙江华润三九众益制药有限公司,汉防己甲素片,20mg*12片/盒,国药准字H33022163,片剂
https://item.jd.com/100020379224.html,1.0002E+11,30,999,999汉防己甲素片,浙江华润三九众益制药有限公司,汉防己甲素片,20mg*6片,国药准字H33022163,片剂
https://item.jd.com/100000243673.html,1E+11,3,恒健,恒健开塞露（含甘油）,广东恒健制药有限公司,开塞露（含甘油）,20毫升/支*2支/盒,-,其他
https://item.jd.com/100019352077.html,1.00019E+11,15.8,仙唐,仙唐马来酸氯苯那敏片,广东华润顺峰药业有限公司,马来酸氯苯那敏片,4mg*100片,国药准字H44023442,片剂
https://item.jd.com/100004916038.html,1.00005E+11,73.9,邦廸（BAND-AID）,邦廸苯扎氯铵贴,上海强生有限公司,苯扎氯铵贴,22.5mm*12.7mm*4片*20袋,国药准字H10920011,贴剂
https://item.jd.com/100011705547.html,1.00012E+11,46.9,贝斯宁,贝斯宁沙格列汀片,正大天晴药业集团股份有限公司,沙格列汀片,5mg*7片,国药准字H20203467,片剂
https://item.jd.com/100027020962.html,1.00027E+11,30.3,汉王,汉王益脑心颗粒,陕西汉王药业股份有限公司,益脑心颗粒,15g*9袋,国药准字Z20025079,其他
https://item.jd.com/100016593711.html,1.00017E+11,26.6,福森,福森通脉口服液,河南福森药业有限公司,通脉口服液,10ml*10支,国药准字Z20083196,其他
https://item.jd.com/100018413928.html,1.00018E+11,20,金诃,金诃洁白丸,金诃藏药股份有限公司,洁白丸,0.8g*10丸/盒,国药准字Z63020077,丸剂
https://item.jd.com/100037628943.html,1.00038E+11,9.5,福瑞堂,福瑞堂龟鹿补肾片,郑州福瑞堂制药有限公司,龟鹿补肾片,0.41g*12片*2小盒/中盒,国药准字Z20090420,片剂
https://item.jd.com/100016101380.html,1.00016E+11,18.5,世康特,世康特全天麻胶囊,上海世康特制药有限公司,全天麻胶囊,0.5g*12s*3板,国药准字Z20003249,胶囊剂
https://item.jd.com/100035647736.html,1.00036E+11,46.8,莱瑞克,莱瑞克普瑞巴林胶囊 ,重庆赛维药业有限公司,普瑞巴林胶囊,75mg*8粒,国药准字H20130073,胶囊剂
https://item.jd.com/100036076560.html,1.00036E+11,15.6,贝奇灵,贝奇灵硝苯地平缓释片(Ⅱ),华润双鹤利民药业(济南)有限公司,硝苯地平缓释片(Ⅱ),20mg*50片/瓶,国药准字H20103358,片剂
https://item.jd.com/100029330882.html,1.00029E+11,29,康恩贝,"康恩贝	积雪苷霜软膏",浙江康恩贝制药股份有限公司,积雪苷霜软膏,14g/支,国药准字Z20053708,其他
https://item.jd.com/5329230.html,5329230,16.9,同仁堂（Tong Ren Tang）,同仁堂菊明降压丸,北京同仁堂科技发展股份有限公司制药厂,菊明降压丸,6g*9袋,国药准字Z11020495,丸剂
https://item.jd.com/100012076438.html,1.00012E+11,66.4,五谷（wugu）,五谷宫瘤宁片,甘肃泰康制药有限责任公司,宫瘤宁片,0.3g*18片*4板,国药准字Z20010003,片剂
https://item.jd.com/100034683638.html,1.00035E+11,6.3,福元,福元克霉唑溶液,福元药业有限公司,克霉唑溶液,1.5%*8ml,国药准字H34022942,溶液剂
https://item.jd.com/100031853434.html,1.00032E+11,8,武都,武都清胃黄连丸（水丸）,甘肃佛仁制药科技有限公司,清胃黄连丸（水丸）,9g*10袋,国药准字Z62021334,丸剂
https://item.jd.com/4237762.html,4237762,242,健立欣,健立欣香菇多糖胶囊/每粒装0.185g*12粒/板*2板/盒,湖北创力药业有限公司,香菇多糖胶囊,0.185g*12粒*2板,国药准字Z20080579,胶囊剂
https://item.jd.com/100023888193.html,1.00024E+11,60.9,康恩贝,康恩贝奥美拉唑肠溶胶囊,浙江金华康恩贝生物制药有限公司,奥美拉唑肠溶胶囊,20mg*14粒,国药准字H19991118,胶囊剂
https://item.jd.com/100027613408.html,1.00028E+11,49.6,多多,多多金荞麦胶囊 ,多多药业有限公司,金荞麦胶囊,12粒*5板,国药准字Z20070031,胶囊剂
https://item.jd.com/100036755799.html,1.00037E+11,15,瑞眸舒,瑞眸舒盐酸左氧氟沙星滴眼液,长春迪瑞制药有限公司,盐酸左氧氟沙星滴眼液,0.3%*5ml,国药准字H20103347,滴眼剂
https://item.jd.com/100032672941.html,1.00033E+11,7,福元,福元萘甲唑啉滴鼻液,福元药业有限公司,盐酸萘甲唑啉滴鼻液,0.1％*8ml,国药准字H44024112,其他
https://item.jd.com/100008167005.html,1.00008E+11,11.5,苏春,苏春珍珠明目滴眼液,苏州工业园区天龙制药有限公司,珍珠明目滴眼液,12ml/支/盒,国药准字Z20073104,滴剂
https://item.jd.com/100040391224.html,1.0004E+11,499,荃鹿,荃鹿鹿角胶,新疆伊犁全鹿制药有限公司,鹿角胶,120g/盒,国药准字Z65020031,胶剂
https://item.jd.com/100011516614.html,1.00012E+11,9.6,恩威,恩威复方氨酚烷胺片,四川恩威制药有限公司,复方氨酚烷胺片,12片/盒,国药准字H20057278,片剂
https://item.jd.com/100016979404.html,1.00017E+11,10.3,良福,良福复方倍氯米松樟脑乳膏,山东良福制药有限公司,复方倍氯米松樟脑乳膏,15g,国药准字H20023579,乳膏剂
https://item.jd.com/100030693512.html,1.00031E+11,20,百灵鸟,百灵鸟保和颗粒,云南腾冲东方红制药有限公司,保和颗粒,4.5g*8袋,国药准字Z53020844,颗粒剂
https://item.jd.com/100015994865.html,1.00016E+11,12.8,雷立雅,雷立雅盐酸雷尼替丁胶囊,佛山手心制药有限公司,盐酸雷尼替丁胶囊,0.15g*20粒,国药准字H44021231,胶囊剂
https://item.jd.com/100038432884.html,1.00038E+11,18.96,圣和,圣和维格列汀片,南京圣和药业股份有限公司,维格列汀片,50mg*14片,国药准字H20203301,片剂
https://item.jd.com/100050849909.html,1.00051E+11,26.9,恩威,恩威复方银翘氨敏胶囊,四川恩威制药有限公司,复方银翘氨敏胶囊,24粒,国药准字H51023427,胶囊剂
https://item.jd.com/100016810517.html,1.00017E+11,29,扬子江,扬子江醋酸曲安奈德益康唑乳膏,扬子江药业集团有限公司,醋酸曲安奈德益康唑乳膏,15g *2支/盒,国药准字H20020126,乳膏剂
https://item.jd.com/100024579375.html,1.00025E+11,20,恒玉佳,恒玉佳硝酸咪康唑乳膏,湖北科田药业有限公司,硝酸咪康唑乳膏,2%*23g,国药准字H20083625,乳膏剂
